"name","up.votes","date","n.comments","date.w","comments.share.w","votes.share.w","max.daily.comment.share","max.daily.votes.share"
"Switchboard",29,2014-06-18,9,2014-06-15,0.00692307692307692,0.00477130635077328,0.0192307692307692,0.0151365580783152
"Quantopian",29,2014-06-18,0,2014-06-15,0,0.00477130635077328,0.0192307692307692,0.0151365580783152
"GIF Cup",26,2014-06-18,5,2014-06-15,0.00384615384615385,0.00427772293517604,0.0192307692307692,0.0151365580783152
"Jooicer",25,2014-06-18,9,2014-06-15,0.00692307692307692,0.00411319512997697,0.0192307692307692,0.0151365580783152
"Dwolla Direct",17,2014-06-18,2,2014-06-15,0.00153846153846154,0.00279697268838434,0.0192307692307692,0.0151365580783152
"PennyWhale",42,2014-06-18,3,2014-06-15,0.00230769230769231,0.0069101678183613,0.0192307692307692,0.0151365580783152
"Eventjoy Organizer App",16,2014-06-18,5,2014-06-15,0.00384615384615385,0.00263244488318526,0.0192307692307692,0.0151365580783152
"Hacker Body",16,2014-06-18,7,2014-06-15,0.00538461538461538,0.00263244488318526,0.0192307692307692,0.0151365580783152
"iGrill",12,2014-06-18,3,2014-06-15,0.00230769230769231,0.00197433366238894,0.0192307692307692,0.0151365580783152
"Carlypso",11,2014-06-18,6,2014-06-15,0.00461538461538462,0.00180980585718987,0.0192307692307692,0.0151365580783152
"ArnoldC",11,2014-06-18,2,2014-06-15,0.00153846153846154,0.00180980585718987,0.0192307692307692,0.0151365580783152
"OpenStreetMap",30,2014-06-18,0,2014-06-15,0,0.00493583415597236,0.0192307692307692,0.0151365580783152
"Racer ",11,2014-06-18,0,2014-06-15,0,0.00180980585718987,0.0192307692307692,0.0151365580783152
"Ginger Page",11,2014-06-18,4,2014-06-15,0.00307692307692308,0.00180980585718987,0.0192307692307692,0.0151365580783152
"Hikable",9,2014-06-18,0,2014-06-15,0,0.00148075024679171,0.0192307692307692,0.0151365580783152
"Quixter",9,2014-06-18,4,2014-06-15,0.00307692307692308,0.00148075024679171,0.0192307692307692,0.0151365580783152
"Fiiinta",26,2014-06-18,2,2014-06-15,0.00153846153846154,0.00427772293517604,0.0192307692307692,0.0151365580783152
"Narrative Science",9,2014-06-18,4,2014-06-15,0.00307692307692308,0.00148075024679171,0.0192307692307692,0.0151365580783152
"CA7CH Lightbox",9,2014-06-18,1,2014-06-15,0.000769230769230769,0.00148075024679171,0.0192307692307692,0.0151365580783152
"Teleport",8,2014-06-18,0,2014-06-15,0,0.00131622244159263,0.0192307692307692,0.0151365580783152
"Headstart.io",8,2014-06-18,1,2014-06-15,0.000769230769230769,0.00131622244159263,0.0192307692307692,0.0151365580783152
"Google for Entrepreneurs",7,2014-06-18,1,2014-06-15,0.000769230769230769,0.00115169463639355,0.0192307692307692,0.0151365580783152
"Honbu",7,2014-06-18,1,2014-06-15,0.000769230769230769,0.00115169463639355,0.0192307692307692,0.0151365580783152
"IDnow",7,2014-06-18,1,2014-06-15,0.000769230769230769,0.00115169463639355,0.0192307692307692,0.0151365580783152
"Lettrs",7,2014-06-18,2,2014-06-15,0.00153846153846154,0.00115169463639355,0.0192307692307692,0.0151365580783152
"t-Shirt OS",6,2014-06-18,2,2014-06-15,0.00153846153846154,0.000987166831194472,0.0192307692307692,0.0151365580783152
"First Derm",5,2014-06-18,0,2014-06-15,0,0.000822639025995393,0.0192307692307692,0.0151365580783152
"VersionPress",5,2014-06-18,0,2014-06-15,0,0.000822639025995393,0.0192307692307692,0.0151365580783152
"Amazon Firefly SDK",4,2014-06-18,3,2014-06-15,0.00230769230769231,0.000658111220796315,0.0192307692307692,0.0151365580783152
"Adobe Ink & Slide",4,2014-06-18,0,2014-06-15,0,0.000658111220796315,0.0192307692307692,0.0151365580783152
"Adobe Line",4,2014-06-18,0,2014-06-15,0,0.000658111220796315,0.0192307692307692,0.0151365580783152
"Mixely",4,2014-06-18,3,2014-06-15,0.00230769230769231,0.000658111220796315,0.0192307692307692,0.0151365580783152
"Team Allocator",4,2014-06-18,2,2014-06-15,0.00153846153846154,0.000658111220796315,0.0192307692307692,0.0151365580783152
"Rabbl",3,2014-06-18,2,2014-06-15,0.00153846153846154,0.000493583415597236,0.0192307692307692,0.0151365580783152
"CreoPop",3,2014-06-18,0,2014-06-15,0,0.000493583415597236,0.0192307692307692,0.0151365580783152
"Area301",3,2014-06-18,0,2014-06-15,0,0.000493583415597236,0.0192307692307692,0.0151365580783152
"Podo",2,2014-06-18,2,2014-06-15,0.00153846153846154,0.000329055610398157,0.0192307692307692,0.0151365580783152
"TakeOff App",1,2014-06-18,0,2014-06-15,0,0.000164527805199079,0.0192307692307692,0.0151365580783152
"Viago",2,2014-06-18,7,2014-06-15,0.00538461538461538,0.000329055610398157,0.0192307692307692,0.0151365580783152
"Optimizely for iOS",112,2014-06-17,4,2014-06-15,0.00307692307692308,0.0184271141822968,0.0253846153846154,0.0287923659098388
"BetaList",175,2014-06-17,10,2014-06-15,0.00769230769230769,0.0287923659098388,0.0253846153846154,0.0287923659098388
"Slingshot",89,2014-06-17,33,2014-06-15,0.0253846153846154,0.014642974662718,0.0253846153846154,0.0287923659098388
"Spreadsheet Booster",68,2014-06-17,7,2014-06-15,0.00538461538461538,0.0111878907535373,0.0253846153846154,0.0287923659098388
"Bannerman",56,2014-06-17,16,2014-06-15,0.0123076923076923,0.0092135570911484,0.0253846153846154,0.0287923659098388
"Snapchat Our Story",36,2014-06-17,17,2014-06-15,0.0130769230769231,0.00592300098716683,0.0253846153846154,0.0287923659098388
"Apps in Sunrise Calendar",46,2014-06-17,12,2014-06-15,0.00923076923076923,0.00756827903915762,0.0253846153846154,0.0287923659098388
"Spire",43,2014-06-17,13,2014-06-15,0.01,0.00707469562356038,0.0253846153846154,0.0287923659098388
"Luxe Valet",42,2014-06-17,9,2014-06-15,0.00692307692307692,0.0069101678183613,0.0253846153846154,0.0287923659098388
"PSTMRK",42,2014-06-17,13,2014-06-15,0.01,0.0069101678183613,0.0253846153846154,0.0287923659098388
"Beatwave",27,2014-06-17,5,2014-06-15,0.00384615384615385,0.00444225074037512,0.0253846153846154,0.0287923659098388
"Spotify Web API",25,2014-06-17,2,2014-06-15,0.00153846153846154,0.00411319512997697,0.0253846153846154,0.0287923659098388
"Zuli Smartplug",24,2014-06-17,1,2014-06-15,0.000769230769230769,0.00394866732477789,0.0253846153846154,0.0287923659098388
"Cup Scout",23,2014-06-17,2,2014-06-15,0.00153846153846154,0.00378413951957881,0.0253846153846154,0.0287923659098388
"Foursum",22,2014-06-17,10,2014-06-15,0.00769230769230769,0.00361961171437973,0.0253846153846154,0.0287923659098388
"Rollcall",22,2014-06-17,10,2014-06-15,0.00769230769230769,0.00361961171437973,0.0253846153846154,0.0287923659098388
"Marquee",20,2014-06-17,11,2014-06-15,0.00846153846153846,0.00329055610398157,0.0253846153846154,0.0287923659098388
"Udacity Nanodegrees",19,2014-06-17,1,2014-06-15,0.000769230769230769,0.00312602829878249,0.0253846153846154,0.0287923659098388
"Morph",17,2014-06-17,2,2014-06-15,0.00153846153846154,0.00279697268838434,0.0253846153846154,0.0287923659098388
"Mode Analytics",15,2014-06-17,5,2014-06-15,0.00384615384615385,0.00246791707798618,0.0253846153846154,0.0287923659098388
"SPOT Park",15,2014-06-17,16,2014-06-15,0.0123076923076923,0.00246791707798618,0.0253846153846154,0.0287923659098388
"Allclasses",38,2014-06-17,3,2014-06-15,0.00230769230769231,0.00625205659756499,0.0253846153846154,0.0287923659098388
"eBay Valet",13,2014-06-17,5,2014-06-15,0.00384615384615385,0.00213886146758802,0.0253846153846154,0.0287923659098388
"Authority (2nd edition)",13,2014-06-17,6,2014-06-15,0.00461538461538462,0.00213886146758802,0.0253846153846154,0.0287923659098388
"Dimple.io",13,2014-06-17,1,2014-06-15,0.000769230769230769,0.00213886146758802,0.0253846153846154,0.0287923659098388
"Artoo",12,2014-06-17,4,2014-06-15,0.00307692307692308,0.00197433366238894,0.0253846153846154,0.0287923659098388
"Glympse",10,2014-06-17,4,2014-06-15,0.00307692307692308,0.00164527805199079,0.0253846153846154,0.0287923659098388
"Greenhouse",10,2014-06-17,1,2014-06-15,0.000769230769230769,0.00164527805199079,0.0253846153846154,0.0287923659098388
"Capshare",8,2014-06-17,2,2014-06-15,0.00153846153846154,0.00131622244159263,0.0253846153846154,0.0287923659098388
"SnapWidget",8,2014-06-17,0,2014-06-15,0,0.00131622244159263,0.0253846153846154,0.0287923659098388
"Stormtag",8,2014-06-17,2,2014-06-15,0.00153846153846154,0.00131622244159263,0.0253846153846154,0.0287923659098388
"SpritePad",5,2014-06-17,0,2014-06-15,0,0.000822639025995393,0.0253846153846154,0.0287923659098388
"VidFall",5,2014-06-17,3,2014-06-15,0.00230769230769231,0.000822639025995393,0.0253846153846154,0.0287923659098388
"Infinite Sunset",5,2014-06-17,1,2014-06-15,0.000769230769230769,0.000822639025995393,0.0253846153846154,0.0287923659098388
"PotKnox",18,2014-06-17,4,2014-06-15,0.00307692307692308,0.00296150049358342,0.0253846153846154,0.0287923659098388
"Phaser",5,2014-06-17,0,2014-06-15,0,0.000822639025995393,0.0253846153846154,0.0287923659098388
"LaMetric",4,2014-06-17,1,2014-06-15,0.000769230769230769,0.000658111220796315,0.0253846153846154,0.0287923659098388
"Appetite+",16,2014-06-17,2,2014-06-15,0.00153846153846154,0.00263244488318526,0.0253846153846154,0.0287923659098388
"Automatic 2.0",3,2014-06-17,2,2014-06-15,0.00153846153846154,0.000493583415597236,0.0253846153846154,0.0287923659098388
"Komando",3,2014-06-17,2,2014-06-15,0.00153846153846154,0.000493583415597236,0.0253846153846154,0.0287923659098388
"Product Hunt on Facebook",113,2014-06-16,7,2014-06-15,0.00538461538461538,0.0185916419874959,0.0238461538461538,0.0185916419874959
"Postatic",90,2014-06-16,31,2014-06-15,0.0238461538461538,0.0148075024679171,0.0238461538461538,0.0185916419874959
"Summer of Marketing",82,2014-06-16,9,2014-06-15,0.00692307692307692,0.0134912800263244,0.0238461538461538,0.0185916419874959
"Robin",70,2014-06-16,30,2014-06-15,0.0230769230769231,0.0115169463639355,0.0238461538461538,0.0185916419874959
"Ramen",44,2014-06-16,9,2014-06-15,0.00692307692307692,0.00723922342875946,0.0238461538461538,0.0185916419874959
"Play It",40,2014-06-16,13,2014-06-15,0.01,0.00658111220796315,0.0238461538461538,0.0185916419874959
"AirDog",38,2014-06-16,5,2014-06-15,0.00384615384615385,0.00625205659756499,0.0238461538461538,0.0185916419874959
"Homeless Fonts",34,2014-06-16,3,2014-06-15,0.00230769230769231,0.00559394537676867,0.0238461538461538,0.0185916419874959
"Peeps",31,2014-06-16,11,2014-06-15,0.00846153846153846,0.00510036196117144,0.0238461538461538,0.0185916419874959
"Tomo",28,2014-06-16,4,2014-06-15,0.00307692307692308,0.0046067785455742,0.0238461538461538,0.0185916419874959
"Earin",22,2014-06-16,2,2014-06-15,0.00153846153846154,0.00361961171437973,0.0238461538461538,0.0185916419874959
"IsoPlex",22,2014-06-16,5,2014-06-15,0.00384615384615385,0.00361961171437973,0.0238461538461538,0.0185916419874959
"Gitter",21,2014-06-16,2,2014-06-15,0.00153846153846154,0.00345508390918065,0.0238461538461538,0.0185916419874959
"Branding the USA",21,2014-06-16,2,2014-06-15,0.00153846153846154,0.00345508390918065,0.0238461538461538,0.0185916419874959
"Dear Kate's Yoga Pants",18,2014-06-16,5,2014-06-15,0.00384615384615385,0.00296150049358342,0.0238461538461538,0.0185916419874959
"AeroFS",18,2014-06-16,7,2014-06-15,0.00538461538461538,0.00296150049358342,0.0238461538461538,0.0185916419874959
"Wyldfire",16,2014-06-16,5,2014-06-15,0.00384615384615385,0.00263244488318526,0.0238461538461538,0.0185916419874959
"Chariot",11,2014-06-16,2,2014-06-15,0.00153846153846154,0.00180980585718987,0.0238461538461538,0.0185916419874959
"Accompani",10,2014-06-16,5,2014-06-15,0.00384615384615385,0.00164527805199079,0.0238461538461538,0.0185916419874959
"Feex",10,2014-06-16,3,2014-06-15,0.00230769230769231,0.00164527805199079,0.0238461538461538,0.0185916419874959
"Closeup",9,2014-06-16,7,2014-06-15,0.00538461538461538,0.00148075024679171,0.0238461538461538,0.0185916419874959
"Opencare",7,2014-06-16,4,2014-06-15,0.00307692307692308,0.00115169463639355,0.0238461538461538,0.0185916419874959
"Coin Pocket",7,2014-06-16,4,2014-06-15,0.00307692307692308,0.00115169463639355,0.0238461538461538,0.0185916419874959
"Subrosa",7,2014-06-16,0,2014-06-15,0,0.00115169463639355,0.0238461538461538,0.0185916419874959
"JetPack",6,2014-06-16,0,2014-06-15,0,0.000987166831194472,0.0238461538461538,0.0185916419874959
"LiquidOff",6,2014-06-16,1,2014-06-15,0.000769230769230769,0.000987166831194472,0.0238461538461538,0.0185916419874959
"Upverter",6,2014-06-16,3,2014-06-15,0.00230769230769231,0.000987166831194472,0.0238461538461538,0.0185916419874959
"Mod",6,2014-06-16,2,2014-06-15,0.00153846153846154,0.000987166831194472,0.0238461538461538,0.0185916419874959
"iStick",6,2014-06-16,0,2014-06-15,0,0.000987166831194472,0.0238461538461538,0.0185916419874959
"Sidecar Shared Rides",5,2014-06-16,5,2014-06-15,0.00384615384615385,0.000822639025995393,0.0238461538461538,0.0185916419874959
"Copines",5,2014-06-16,3,2014-06-15,0.00230769230769231,0.000822639025995393,0.0238461538461538,0.0185916419874959
"Boutiny",5,2014-06-16,2,2014-06-15,0.00153846153846154,0.000822639025995393,0.0238461538461538,0.0185916419874959
"IRIS Auto-pilot Drone",4,2014-06-16,1,2014-06-15,0.000769230769230769,0.000658111220796315,0.0238461538461538,0.0185916419874959
"DocEngage",4,2014-06-16,0,2014-06-15,0,0.000658111220796315,0.0238461538461538,0.0185916419874959
"FlightFox",3,2014-06-16,3,2014-06-15,0.00230769230769231,0.000493583415597236,0.0238461538461538,0.0185916419874959
"Patatap",3,2014-06-16,1,2014-06-15,0.000769230769230769,0.000493583415597236,0.0238461538461538,0.0185916419874959
"Babiators",2,2014-06-16,0,2014-06-15,0,0.000329055610398157,0.0238461538461538,0.0185916419874959
"TimeStation",2,2014-06-16,3,2014-06-15,0.00230769230769231,0.000329055610398157,0.0238461538461538,0.0185916419874959
"Pluggy Lock",2,2014-06-16,4,2014-06-15,0.00307692307692308,0.000329055610398157,0.0238461538461538,0.0185916419874959
"Bloomberg Beta Manual",1,2014-06-16,0,2014-06-15,0,0.000164527805199079,0.0238461538461538,0.0185916419874959
"Parallels Access",1,2014-06-16,1,2014-06-15,0.000769230769230769,0.000164527805199079,0.0238461538461538,0.0185916419874959
"10 Minute Mail",39,2014-06-15,3,2014-06-15,0.00230769230769231,0.00641658440276407,0.00769230769230769,0.00641658440276407
"HEXO+",36,2014-06-15,2,2014-06-15,0.00153846153846154,0.00592300098716683,0.00769230769230769,0.00641658440276407
"Koben",30,2014-06-15,6,2014-06-15,0.00461538461538462,0.00493583415597236,0.00769230769230769,0.00641658440276407
"Nearbox",29,2014-06-15,10,2014-06-15,0.00769230769230769,0.00477130635077328,0.00769230769230769,0.00641658440276407
"Halftime",28,2014-06-15,8,2014-06-15,0.00615384615384615,0.0046067785455742,0.00769230769230769,0.00641658440276407
"iFind",27,2014-06-15,9,2014-06-15,0.00692307692307692,0.00444225074037512,0.00769230769230769,0.00641658440276407
"The Mom Test",20,2014-06-15,1,2014-06-15,0.000769230769230769,0.00329055610398157,0.00769230769230769,0.00641658440276407
"Settle",14,2014-06-15,5,2014-06-15,0.00384615384615385,0.0023033892727871,0.00769230769230769,0.00641658440276407
"Swaag",11,2014-06-15,0,2014-06-15,0,0.00180980585718987,0.00769230769230769,0.00641658440276407
"KOR-FX ",9,2014-06-15,4,2014-06-15,0.00307692307692308,0.00148075024679171,0.00769230769230769,0.00641658440276407
"Pitchswag",7,2014-06-15,9,2014-06-15,0.00692307692307692,0.00115169463639355,0.00769230769230769,0.00641658440276407
"Wealthfront",67,2014-06-14,11,2014-06-08,0.0101476014760148,0.0120050170220391,0.0101476014760148,0.0120050170220391
"Picfair",58,2014-06-14,9,2014-06-08,0.00830258302583026,0.010392402795198,0.0101476014760148,0.0120050170220391
"Splashbase",44,2014-06-14,2,2014-06-08,0.0018450184501845,0.00788389177566744,0.0101476014760148,0.0120050170220391
"TravelbyDrone",23,2014-06-14,4,2014-06-08,0.003690036900369,0.00412112524637162,0.0101476014760148,0.0120050170220391
"Load Impact",21,2014-06-14,1,2014-06-08,0.000922509225092251,0.00376276652929582,0.0101476014760148,0.0120050170220391
"SherpaShare",20,2014-06-14,8,2014-06-08,0.00738007380073801,0.00358358717075793,0.0101476014760148,0.0120050170220391
"Rhymer's Block",20,2014-06-14,10,2014-06-08,0.00922509225092251,0.00358358717075793,0.0101476014760148,0.0120050170220391
"Nvite",10,2014-06-14,1,2014-06-08,0.000922509225092251,0.00179179358537896,0.0101476014760148,0.0120050170220391
"Memit",6,2014-06-14,1,2014-06-08,0.000922509225092251,0.00107507615122738,0.0101476014760148,0.0120050170220391
"Unmetric",4,2014-06-14,0,2014-06-08,0,0.000716717434151586,0.0101476014760148,0.0120050170220391
"Fever",4,2014-06-14,0,2014-06-08,0,0.000716717434151586,0.0101476014760148,0.0120050170220391
"NeonFlames",3,2014-06-14,1,2014-06-08,0.000922509225092251,0.000537538075613689,0.0101476014760148,0.0120050170220391
"Nos Pros",6,2014-06-14,1,2014-06-08,0.000922509225092251,0.00107507615122738,0.0101476014760148,0.0120050170220391
"Hook - Product Hunt API",162,2014-06-13,27,2014-06-08,0.0249077490774908,0.0290270560831392,0.0249077490774908,0.0290270560831392
"Kickdrop",56,2014-06-13,2,2014-06-08,0.0018450184501845,0.0100340440781222,0.0249077490774908,0.0290270560831392
"Dayboard",45,2014-06-13,22,2014-06-08,0.0202952029520295,0.00806307113420534,0.0249077490774908,0.0290270560831392
"namegrep",44,2014-06-13,7,2014-06-08,0.00645756457564576,0.00788389177566744,0.0249077490774908,0.0290270560831392
"Codestarter",34,2014-06-13,2,2014-06-08,0.0018450184501845,0.00609209819028848,0.0249077490774908,0.0290270560831392
"Pingboard",32,2014-06-13,10,2014-06-08,0.00922509225092251,0.00573373947321269,0.0249077490774908,0.0290270560831392
"Ritual",26,2014-06-13,5,2014-06-08,0.00461254612546125,0.00465866332198531,0.0249077490774908,0.0290270560831392
"Trov",22,2014-06-13,4,2014-06-08,0.003690036900369,0.00394194588783372,0.0249077490774908,0.0290270560831392
"Google World Cup trends",22,2014-06-13,0,2014-06-08,0,0.00394194588783372,0.0249077490774908,0.0290270560831392
"ReadQuick",21,2014-06-13,5,2014-06-08,0.00461254612546125,0.00376276652929582,0.0249077490774908,0.0290270560831392
"Tile",19,2014-06-13,1,2014-06-08,0.000922509225092251,0.00340440781222003,0.0249077490774908,0.0290270560831392
"Pikichat",75,2014-06-13,3,2014-06-08,0.00276752767527675,0.0134384518903422,0.0249077490774908,0.0290270560831392
"Marketplace Hacks",13,2014-06-13,9,2014-06-08,0.00830258302583026,0.00232933166099265,0.0249077490774908,0.0290270560831392
"BooksTo.Me",13,2014-06-13,2,2014-06-08,0.0018450184501845,0.00232933166099265,0.0249077490774908,0.0290270560831392
"#WorldCup on Twitter",11,2014-06-13,3,2014-06-08,0.00276752767527675,0.00197097294391686,0.0249077490774908,0.0290270560831392
"CapTable.IO",9,2014-06-13,0,2014-06-08,0,0.00161261422684107,0.0249077490774908,0.0290270560831392
"SickWeather",8,2014-06-13,1,2014-06-08,0.000922509225092251,0.00143343486830317,0.0249077490774908,0.0290270560831392
"Mocksy",7,2014-06-13,0,2014-06-08,0,0.00125425550976528,0.0249077490774908,0.0290270560831392
"ServiceThis",13,2014-06-13,3,2014-06-08,0.00276752767527675,0.00232933166099265,0.0249077490774908,0.0290270560831392
"All Seeing Eye",6,2014-06-13,1,2014-06-08,0.000922509225092251,0.00107507615122738,0.0249077490774908,0.0290270560831392
"Mapillary",4,2014-06-13,0,2014-06-08,0,0.000716717434151586,0.0249077490774908,0.0290270560831392
"Mynt",3,2014-06-13,0,2014-06-08,0,0.000537538075613689,0.0249077490774908,0.0290270560831392
"Or̩e Pebble 2",3,2014-06-13,0,2014-06-08,0,0.000537538075613689,0.0249077490774908,0.0290270560831392
"Mentimeter",3,2014-06-13,0,2014-06-08,0,0.000537538075613689,0.0249077490774908,0.0290270560831392
"Vessyl",113,2014-06-12,19,2014-06-08,0.0175276752767528,0.0202472675147823,0.0313653136531365,0.0202472675147823
"ClickHole by The Onion",96,2014-06-12,13,2014-06-08,0.0119926199261993,0.0172012184196381,0.0313653136531365,0.0202472675147823
"The News (iOS)",93,2014-06-12,30,2014-06-08,0.0276752767527675,0.0166636803440244,0.0313653136531365,0.0202472675147823
"Prime Music",89,2014-06-12,34,2014-06-08,0.0313653136531365,0.0159469629098728,0.0313653136531365,0.0202472675147823
"The Rap Test",55,2014-06-12,17,2014-06-08,0.0156826568265683,0.0098548647195843,0.0313653136531365,0.0202472675147823
"Captain Up",45,2014-06-12,11,2014-06-08,0.0101476014760148,0.00806307113420534,0.0313653136531365,0.0202472675147823
"PixelBlock",71,2014-06-12,12,2014-06-08,0.011070110701107,0.0127217344561906,0.0313653136531365,0.0202472675147823
"Sweetch",37,2014-06-12,10,2014-06-08,0.00922509225092251,0.00662963626590217,0.0313653136531365,0.0202472675147823
"Foap",34,2014-06-12,7,2014-06-08,0.00645756457564576,0.00609209819028848,0.0313653136531365,0.0202472675147823
"Tackk",31,2014-06-12,0,2014-06-08,0,0.00555456011467479,0.0313653136531365,0.0202472675147823
"Laurel & Wolf",32,2014-06-12,3,2014-06-08,0.00276752767527675,0.00573373947321269,0.0313653136531365,0.0202472675147823
"Saucey",16,2014-06-12,6,2014-06-08,0.00553505535055351,0.00286686973660634,0.0313653136531365,0.0202472675147823
"Dewey",26,2014-06-12,10,2014-06-08,0.00922509225092251,0.00465866332198531,0.0313653136531365,0.0202472675147823
"Reserve",17,2014-06-12,5,2014-06-08,0.00461254612546125,0.00304604909514424,0.0313653136531365,0.0202472675147823
"Swarm",16,2014-06-12,4,2014-06-08,0.003690036900369,0.00286686973660634,0.0313653136531365,0.0202472675147823
"Relay Foods",16,2014-06-12,3,2014-06-08,0.00276752767527675,0.00286686973660634,0.0313653136531365,0.0202472675147823
"Vayable",14,2014-06-12,4,2014-06-08,0.003690036900369,0.00250851101953055,0.0313653136531365,0.0202472675147823
"Trip4Real",14,2014-06-12,2,2014-06-08,0.0018450184501845,0.00250851101953055,0.0313653136531365,0.0202472675147823
"CarHero",14,2014-06-12,6,2014-06-08,0.00553505535055351,0.00250851101953055,0.0313653136531365,0.0202472675147823
"Modulus",13,2014-06-12,3,2014-06-08,0.00276752767527675,0.00232933166099265,0.0313653136531365,0.0202472675147823
"Wager League",12,2014-06-12,2,2014-06-08,0.0018450184501845,0.00215015230245476,0.0313653136531365,0.0202472675147823
"Guess the Nation",12,2014-06-12,1,2014-06-08,0.000922509225092251,0.00215015230245476,0.0313653136531365,0.0202472675147823
"Depot",12,2014-06-12,2,2014-06-08,0.0018450184501845,0.00215015230245476,0.0313653136531365,0.0202472675147823
"Sandglaz",21,2014-06-12,3,2014-06-08,0.00276752767527675,0.00376276652929582,0.0313653136531365,0.0202472675147823
"Dollar Photo Club",9,2014-06-12,0,2014-06-08,0,0.00161261422684107,0.0313653136531365,0.0202472675147823
"TaskPaper",9,2014-06-12,2,2014-06-08,0.0018450184501845,0.00161261422684107,0.0313653136531365,0.0202472675147823
"NeedleHunt",8,2014-06-12,3,2014-06-08,0.00276752767527675,0.00143343486830317,0.0313653136531365,0.0202472675147823
"Juicy Canvas",15,2014-06-12,1,2014-06-08,0.000922509225092251,0.00268769037806845,0.0313653136531365,0.0202472675147823
"Powermat",8,2014-06-12,4,2014-06-08,0.003690036900369,0.00143343486830317,0.0313653136531365,0.0202472675147823
"Build Abroad",8,2014-06-12,1,2014-06-08,0.000922509225092251,0.00143343486830317,0.0313653136531365,0.0202472675147823
"Buy for life",7,2014-06-12,0,2014-06-08,0,0.00125425550976528,0.0313653136531365,0.0202472675147823
"Mark.My",7,2014-06-12,0,2014-06-08,0,0.00125425550976528,0.0313653136531365,0.0202472675147823
"OneFootball Brasil",7,2014-06-12,1,2014-06-08,0.000922509225092251,0.00125425550976528,0.0313653136531365,0.0202472675147823
"Bitnet",7,2014-06-12,2,2014-06-08,0.0018450184501845,0.00125425550976528,0.0313653136531365,0.0202472675147823
"TweetPing",6,2014-06-12,0,2014-06-08,0,0.00107507615122738,0.0313653136531365,0.0202472675147823
"Stik",6,2014-06-12,1,2014-06-08,0.000922509225092251,0.00107507615122738,0.0313653136531365,0.0202472675147823
"Boards",6,2014-06-12,1,2014-06-08,0.000922509225092251,0.00107507615122738,0.0313653136531365,0.0202472675147823
"VentureBeat Insight",6,2014-06-12,5,2014-06-08,0.00461254612546125,0.00107507615122738,0.0313653136531365,0.0202472675147823
"Angry Birds EPIC",6,2014-06-12,0,2014-06-08,0,0.00107507615122738,0.0313653136531365,0.0202472675147823
"BombBomb",6,2014-06-12,3,2014-06-08,0.00276752767527675,0.00107507615122738,0.0313653136531365,0.0202472675147823
"Matchfinder",5,2014-06-12,0,2014-06-08,0,0.000895896792689482,0.0313653136531365,0.0202472675147823
"Kadira",5,2014-06-12,1,2014-06-08,0.000922509225092251,0.000895896792689482,0.0313653136531365,0.0202472675147823
"Pull My Picture",5,2014-06-12,2,2014-06-08,0.0018450184501845,0.000895896792689482,0.0313653136531365,0.0202472675147823
"Recmember Me",5,2014-06-12,1,2014-06-08,0.000922509225092251,0.000895896792689482,0.0313653136531365,0.0202472675147823
"Revisions (Mac)",3,2014-06-12,0,2014-06-08,0,0.000537538075613689,0.0313653136531365,0.0202472675147823
"aIRChat",3,2014-06-12,3,2014-06-08,0.00276752767527675,0.000537538075613689,0.0313653136531365,0.0202472675147823
"The Discov3ry",3,2014-06-12,1,2014-06-08,0.000922509225092251,0.000537538075613689,0.0313653136531365,0.0202472675147823
"Fight Me",2,2014-06-12,1,2014-06-08,0.000922509225092251,0.000358358717075793,0.0313653136531365,0.0202472675147823
"LaTeX for Facebook",7,2014-06-12,0,2014-06-08,0,0.00125425550976528,0.0313653136531365,0.0202472675147823
"Openfolio",195,2014-06-11,27,2014-06-08,0.0249077490774908,0.0349399749148898,0.0249077490774908,0.0349399749148898
"The Noun Project",131,2014-06-11,9,2014-06-08,0.00830258302583026,0.0234724959684644,0.0249077490774908,0.0349399749148898
"Standard Analytics",101,2014-06-11,4,2014-06-08,0.003690036900369,0.0180971152123275,0.0249077490774908,0.0349399749148898
"Makr",62,2014-06-11,7,2014-06-08,0.00645756457564576,0.0111091202293496,0.0249077490774908,0.0349399749148898
"BlockScore",43,2014-06-11,9,2014-06-08,0.00830258302583026,0.00770471241712955,0.0249077490774908,0.0349399749148898
"Nova",36,2014-06-11,20,2014-06-08,0.018450184501845,0.00645045690736427,0.0249077490774908,0.0349399749148898
"Fitbay (iOS)",32,2014-06-11,4,2014-06-08,0.003690036900369,0.00573373947321269,0.0249077490774908,0.0349399749148898
"Helios",30,2014-06-11,6,2014-06-08,0.00553505535055351,0.00537538075613689,0.0249077490774908,0.0349399749148898
"Barber",26,2014-06-11,10,2014-06-08,0.00922509225092251,0.00465866332198531,0.0249077490774908,0.0349399749148898
"The Search",25,2014-06-11,2,2014-06-08,0.0018450184501845,0.00447948396344741,0.0249077490774908,0.0349399749148898
"Stamp App ",20,2014-06-11,3,2014-06-08,0.00276752767527675,0.00358358717075793,0.0249077490774908,0.0349399749148898
"LaunchBar 6",18,2014-06-11,8,2014-06-08,0.00738007380073801,0.00322522845368214,0.0249077490774908,0.0349399749148898
"Golden Hour by Exposure",18,2014-06-11,1,2014-06-08,0.000922509225092251,0.00322522845368214,0.0249077490774908,0.0349399749148898
